Content,Sentiment
"The staff are warm, we hire bike for one night and they do not charge us. Bed is very comfortable. The space is normal, bathroom is quite large",1
"Gia đình cô chú rất nhiệt tình,vui vẻ khiến chúng tôi cảm thấy rất thoải mái trong những ngày lưu lại hội an. Phòng sạch sẽ,có dịch vụ cho thuê xe đạp,xe máy xe du lịch.",1
Wc rất sạch ...,1
Giường rất thoải mái,1
"Chủ khách sạn thân thiện, nhiệt tình",1
Phòng sạch. Tương xứng với giá tiền.,1
"môi trường sống sạch, dân cư thân thiện",1
"Phòng đẹp, sạch sẽ và ấm cúng.Chủ nhà thân thiện.",1
"nhân viên nhiệt tình, chỗ ở gần phố cổ",1
"Ở cùng gia đình khá thân thiện, ấm cúng, giá cả hợp lý. Nếu sử dụng phương tiện xe máy thì khá tiền nghi về khoảng cách biển và khu phố cổ.",1
Thái độ phục vụ của ông bà chủ,1
"Thái độ phục vụ tốt, tạo mọi điều kiện thuận lợi cho khách, giá mềm, tiện nghi tạm đủ",1
"gia đình chủ nhà nghỉ rất thân thiện, phòng ở thoải mái.",1
Nhân viên nhiệt tình,1
"Nhân viên phục vụ rất nhiệt tình và thân thiện, Cơ sở vật chất tốt",1
"Giuong thoai mai,",1
"Chị chủ khách sạn rất nhiệt tình, niềm  nở, chia sẻ cởi mở với KH",1
"Phòng rộng, địa điểm dễ tìm",1
"Đánh giá này áp dụng cho KS Sông Tiền, không phải Sông Tiền Annex. Tôi có book tren website booking rain ST Annex nhưng khi đến thì NV phục vụ ko nhận dc booking, phải chuyển qua ST. Tuy nhiên, KS tại ST rộng rãi, sạch sẽ và thoải mái hơn tại ST Annex. Dc biết cả 2 KS đều cùng cty và cũng gần nhau",1
View đẹp.,1
"Trung tâm phố cổ, gần hồ Hoàn Kiếm",1
"tuyệt vời vì ngây trung tâm mà giá cả phải chăng, sạch sẽ và rất hoàn hảo",1
"Nhân viên thân thiện, phòng ốc sạch sẽ, bể bơi tuyệt vời. Gần bãi biển, yên tĩnh, rất phù hợp cho nghỉ dưỡng và du lịch gia đình. Gần như đầy đủ các dịch vụ: xe đạp miễn phí, tour ... Nếu đi Cửa Đại lần nữa mĩnh cũng sẽ chọn River Beach Resort.",1
"Yên tĩnh , phù hợp cho nghỉ dưỡng , cảnh bên ngoài đẹp .",1
"Ngoài những đánh giá tốt cho nhân viên, dịch vụ, tiện nghi, tôi ấn tượng với ban nhạc guitar trong buổi tối. Rất lãng mạn.",1
"Thoai mai, tien nghi",1
"View xung quanh thực sự ấn tượng,  các phòng được xây rất dễ thương,  không khí trong lành mát mẻ.  Gần Tam cốc,  bích động,  hang múa,  đi xe máy tới Tràng An tầm 15p,  bái đính 30p",1
"Chezbeo Homestay hòa mình vào thiên nhiên nên ở đây mang một cảm giác rất thú vị. Có thể với những người đứng tuổi hoặc với người đã có gia đình ưa du lịch nghỉ dưỡng thì ko hợp lắm. Nhưng với những người trẻ thích trãi nghiệm thì mình nghĩ đây là lựa chọn thú vị, nó khác hoàn toàn với những tiện nghi ở khách sạn thông thường và mang đến những kỉ niệm vui không thể tả.",1
"- Phong cảnh xung quanh rất đẹp, không khí trong lành. Nếu có thể hãy đi thuyền 1 vòng quanh homestay (free)- Nhân viên thân thiện, vui vẻ và sẵn sàng giúp đỡ khi bạn cần- Dịch vụ tốt (do nhóm mình có thay đổi nên check in trễ, khách sạn vẫn cho xe ra đón)- Không liên quan nhưng đa số là khách nước ngoài, hôm mình đi chỉ có nhóm mình là người Việt :)",1
"Khong khi trong lanh, quang cảnh đẹp, mọi người gần gũi!",1
"quang cảnh đẹp, gần gũi với thiên nhiên, nhân viên thân thiện",1
Cảnh sắc thiên nhiên tuyệt đẹp,1
Phong cảnh quá đẹp!,1
Canh rat dep!,1
Tiện nghi của phòng,1
"Bữa sáng là một tô bánh canh và cà phê hoặc sữa, trái cây. Đối với tiêu chuẩn 3 sao thì hơi thất vọng, cần ghi rõ bữa sáng bufet hay bữa sáng set menu trong thông tin khách sạn",1
"Nhân viên nhà hàng dễ thương, phục vụ tốt",1
"Vị trí, bãi biển và hồ bơi ở resort",1
"yên tĩnh, thái độ phục vụ thân thiện và nhiệt tình.",1
"Không gian xanh, bãi biển sạch, nhân viên thân thiện",1
Vị trí và cách bố trí các vật dụng trong phòng!,1
Cảnh quan đẹp,1
khung cảnh khu resort,1
Thời tiết tuyệt vời và bãi biển khá sạch,1
buoi sang phong phu,1
"Khách sạn rộng rãi, thoải mái, tiện nghi, gần gũi với thiên nhiên, nhân viên thân thiên và tân tình...",1
Buffe sáng,1
"Nhân viên nhiệt tình, sạch sẽ và cũng tiện nghi. Giá cả vừa túi tiền, bữa sáng có nhiều sự lựa chọn.",1
"Nhân viên nhiệt tình,chu đáo",1
"Vị trí tot, nhân viên nhiệt tình",1
"trong khu phố cổ,tiện đi lai,ăn uống,tham quan",1
"Địa điểm đẹp so với giá tiền. Phòng sạch sẽ, có cửa sổ to hoặc ban công nhìn ra phố. Phòng tắm rộng rãi.",1
"Phòng ốc tạm được, địa điểm gần trung tâm",1
Gần sân bay và nằm trên đường có xe bus đồng hới đi phong nha,1
bác chủ nhà rất nhiệt tình. Địa điểm gần phố cổ,1
"Phòng sáng, mới, khá gần trung tâm. Nhân viên lịch sự, thoải mái",1
Mọi thú đều hài lòng,1
"anh chị chủ vô cùng nhiệt tình luôn, phòng rất đẹp, nghe a chủ nói là do a thiết kế lại, free xe đạp nữa, tha hồ tung tăng luôn, từ ks ra phố cổ hoặc khu phố cổ cũng gần nữa. Nếu quay lại chắc chắn sẽ lại chọn flame nữa ạ 😍",1
"Thuận tiện cho việc tham quan, thân thiện, nhiệt tình, phòng sạch sẽ tiện nghi. Tôi đã có một kỳ nghỉ rất vui! ^.^",1
"Phòng rất mới, sach sẽ, chủ nhà thân thiện, nhiệt tình và chu đáo",1
Thoai mai va than thien . San sang giup do theo yeu cau .,1
Không gian thoải mái và tiện nghi.,1
"Địa điểm thuận lợi, phòng hơi nhỏ",1
Nhan vien phuc vu nhiet tinh va lich su,1
"Nhân viên thân thiện, vị trí đẹp.",1
Close to Bến Thành market.,1
"Phòng sạch, rộng rãi, dễ thương, có view đẹp. Tiện nghi trong phòng đầy đủ và hiện đại.Nhân viên rất tận tình, chu đáo.Dịch vụ tốt. Khi check out còn được tặng postcard làm quà :)",1
"Khách sạn gần bến xe bus nên tụi mình có thể đi bộ đến. Phòng rất đẹp và xinh xắn. Các bạn nhân viên khá dễ thương, thích nhất là được mượn xe đạp miễn phí dạo quanh phố cổ.",1
"Phòng rất xinh xắn, không gian đẹp tuyệt vời, giá quá tốt. Nhân viên phục vụ thân thiện, phòng mình điều hoà chạy kém, báo lại nhân viên là được sửa liền, mát lạnh luôn ^^",1
"Very good. Je pense que c'est une bonne choix. Paisible,  spacieux et aéré, propre. Il y a bc de plantes, fleurs. Không khí và cách bài trí trên cả tuyệt vời. Rất thích sự yên bình ở đây. Mọi thứ đều đáng yêu. Chỉ có 1 điểm trừ nhỏ là k quá gần trung tâm. Nhưng rất yêu nơi này. Không gian thoáng đãng, nhiều cây xanh, sạch sẽ. Các bạn nhân viên cũng rất nhiệt tình và thân thiện. Luôn quan tâm xem mình cần gì có gì k thoải mái k. Giá cả cũng rất hợp lí.",1
"Nhân viên nhiệt tình, hay cười; Phòng ốc sạch sẽ gọn gàng và đẹp nữa chứ, ở trong phòng là không muốn ra ngoài luôn. Tiếc là ở KS của các bạn mỗi một đêm.",1
"Khach san sach se. Phong oc moi. Tien nghi day du. Nhan vien de thuong, phuc vu chu dao nhiet tinh.Vi tri khach san cach trung tam pho co 1.5km. Di bo hoi xa. Nhung dieu do khong quan trong. Ban co the di xe dap (mien phi) tai khach san. Hoac bat taxi cung kha re",1
"Đặt phòng vào đúng hôm dc khuyến mãi  nên tiết kiệm dc khoảng 1/3 tiền phòng, phòng rất sạch sẽ, mới, view nhìn ra một khoảng vườn nhỏ, dc mượn xe đạp miễn phí, chỉ cách trung tâm phố cổ khoảng 2km, đi bộ thì hơi xa, nếu thích đi bộ thì đạp xe tới đó rồi gửi, nhân viên thân thiện, xung quanh có nhiều hàng quán, giá rẻ, mình ăn mì quảng có 15k/tô. Gần bến xe bus Hội an-Đà Nẵng. Có thể đi ngũ hành sơn rùi lại đi xe bus về.",1
"Phòng của mình rất đẹp, lúc bước vào mình đã thật sự ngạc nhiên vì phòng tắm quá đẹp và sạch sẽ. Chị chủ rất thân thiện và nhiệt tình. Chất lượng 10 điểm ",1
"Had a perfect stay here. The room was spacous, new and clean. The family was so kind and super-friendly. Location: It only takes you about 8 mins cycling to the old town, and 15 mins to An Bang beach (4 km). The bikes are free.Could not recommend highly enough.",1
"We were upgraded from deluxe to a family suite. Top-notch service. The host was so friendly, he even provided us a delicious dinner when we came back late at night without any surcharge. Not perfect but good bed. Everything is new, nice bathroom, great design. Location is not the best but worth to stay. I will come back for sure.",1
"Đây đã là lần thứ 2 mình nghỉ lại tại Jolie, mọi thứ đều rất tuyệt, chắn chắn mình sẽ giới thiệu cho bạn bè về Jolie :)",1
"Nhân viên nhiệt tình, chổ nghỉ thoải mái, và lần sau nhất định đến hội an mình sẽ tiếp tục nghỉ lại chổ này",1
"Quá tuyệt vời,nếu có cơ hội quay lại Hội An nhất định mình vẫn sẽ ở đây",1
"Phòng đẹp, view đẹp, yên tĩnh, nhân viên thân thiện nhiệt tình",1
"Phòng đẹp và sạch sẽ. Nhân viên thân thiện và nhiệt tình, chu đáo.",1
"Không gian yên tĩnh, khách sạn sạch sẽ tiện nghi, có xe đạp cho thuê. Từ khách sạn đến phố cổ tầm 10ph đạp xe. Nhân viên dễ thương :)",1
"Jollie homestay có phòng rất sang trọng, lịch sự, nhân viên dễ thương, vị trí thuận lợi",1
Có thể lang thang Hội An bằng xe đạp miễn phí do homestay cung cấp,1
"Nhân viên phục vụ nhiệt tình, phòng rộng và sạch sẽ",1
Chủ nhà nghỉ còn sở hữu 1 KS có bể bơi ở gần đó và giới thiệu khách ở nhà nghỉ sang bơi miễn phí.,1
Nhan vien than thien. Co xe dap mien phi toi pho co,1
Phòng thoáng mát và đẹp. Phục vụ tận tình. Giá cả tuyệt vời,1
"Khách sạn tốt, phòng đẹp, sạch sẽĐáp ứng được tiêu chuẩn 5 sao của khách sạn",1
Tôi rất cảm động khi đi về mở phòng thấy khách sạn để sẵn trên bàn bánh sinh nhật trinh bày đẹp Happy Birthday của tôi .Rất chu đáo và cảm thấy rất Happy.Thanks new world Hotel .love,1
Phuc vu tot,1
Rat chu dao - cam on da goi banh sinh nhat lên phòng chuc mung sinh nhat Thuy,1
"Am nhac trong ks,",1
Thich di bo  tren nhung con duong trong thanh pho,1
"Gần phố cổ, không gian ấm cúng",1
Chủ nhà rất dễ thương đã chở chúng tôi ra bến xe miễn phí.,1
"Bữa sáng ngon, nước hoa quả tươi mát",1
"Nova nằm ở ngay khu trung tâm nên gần nhiều địa điểm tham quan & ăn uống, có thể đi bộ ra bến thuyền du lịch, cầu Trường Tiền và khu chợ đêm. Nhân viên từ tiếp tân đến bảo vệ đều rất dễ thương, nhiệt tình nên sẽ ghé lại khi ra Huế công tác hay vui chơi.",1
Phong rong thoai mai phu hop cho gia dinh co con nho. Gan song Huong.,1
"vị trí gần ga tàu, bến trung chuyển ra sân bay và những vị trí tham quan. tiện lợi cho việc di chuyển.yên tĩnh",1
Không gian thoải mái.,1
"Nhân viên thân thiện, nhiệt tình.",1
Vị trí tiện lợi,1
"Phong rong rai, le tan than thien.",1
Sạch sẽ. Đẹp . Nhân viên thân thiện .,1
Khách sạn rất tốt,1
Chủ nhà và nhân viên rất nhiệt tình và dễ thương.,1
Thái độ phục vụ thân thiện vui vẻ,1
"Tôi thích mọi điều tiện lợi trong công việc ở lại nhà nghĩ , nhân viên và chủ nhà luôn vui vẻ với khách..",1
"Phục vụ tốt, chủ khách  sạn rất thần thiện",1
Bua sang ngon;,1
"Phòng có nhiều cửa sổ, hướng phòng ra thành phố rất thoáng mát. Nơi đây luôn tạo cho tôi cảm giác thoải mái như ở nhà mình và đây chính là một địa điểm tôi luôn chọn đầu tiên khi đến du lịch tại Đà Lạt.",1
Phòng rộng rãi. Chủ nhà dễ thương,1
"Bữa sang ngon mieng , ông chu nhiet tinh , hoa dong , nhan vien lich su nhiet tinh , luc tra phong de quen bop tien , tiep tan thong bao tra lai ngay , phong sach se , am cúng , minh thich phong cach nhẹ nhàng de thuong nen chon phong màu tim , dep nhu phim Han Quoc vay do , ong chu noi mời thiet ke Phap lam nen nhiu khach thich lam. Lan sau ghe lai lan nua.",1
Sạch sẽ,1
Nhân viên tiếp tân khá dễ thương.,1
Nhân viên nhà hàng nhiệt tình.,1
"Sạch sẽ, nhiệt tình, thân thiện. Rất cảm ơn khách sạn đã đồng hành cùng chuyến công tác của Ba Con tôi !",1
vị trí tốt,1
"Sạch sẽ, bữa sáng ngon",1
"Khu nhà nghỉ đẹp , không gian yên tĩnh . Giá cả hợp lý . Nhân viên nhiệt tình",1
"Sach se, lich su, nhiet tinh",1
"Nhân viên thân thiện, giường thoải mái",1
Trong trung tâm thành phố rất tiện đi lại,1
"Giường rất thoải mái, nhân viên phục vụ tốt.",1
Nhà hàng Trung quốc ở Tầng 1 món rất ngon.Ít thùng rác trong nhà; thùng rác trong nhà VS bé; không có thùng rác trong bếp rất bất tiện.Nhân viên phục vụ tốt.Breakfast ngèo nàn.,1
"Lovely and friendly staffs, clean and nice room",1
"Yên tĩnh, thoải mái, không gian thoáng mát",1
Chủ khách sạn vui vẻ thân thiện :) có trở lại Đà Lạt sẽ ở tiếp :),1
"Vui vẻ, thân thiện và ko chặt chém khách du lịch. Anh chị chủ nhà rất thân thiện.",1
"Tiện nghi, thoải mái, ấm áp,một nơi dừng chân tuyệt vời",1
"Không gian ấm áp, cách trang trí lạ mắt, chủ nhà gần gũi, vu vẻ.",1
Thank you for helping. Rat tuyet voi va rat vui ve. Noi co bau khong khi de chiu. Chủ hostel rat nhan van. Enjoy Dalat Hostel ngay trung tam rat tien loi. Toi se tro lai som.,1
bua sang tuong doi duoc .nhung duoc nhan vien phuc vu tot vui ve,1
"Tat ca cac nhan vien cua khach san vui ve, niem no.",1
Vị trí khách sạn tiện lợi để đi đến những điểm tham quan thú vị!,1
"Khách sạn sạch sẽ, nhân viên thân thiện, vị trí tuyệt vời.",1
"Nhân viên cũng nhiệt tình, vui vẻ với khách.",1
Chủ KS & nhân viên nhiệt tình & cực kì hiếu khách. Bãi xe rộng đỗ xe thoải mái. Kế Ks có nhà hàng ngon rẻ!,1
"Vi tri, canh quan khach san dep, nhan vien Phuc vu nhiet Tinh",1
"Không gian yên tĩnh, nhân viên và chủ khach sạn thân thiện nhiệt tình.",1
"phòng khá rộng rãi, tương đối sạch sẽ, có ban công chung, khách sạn rộng nên hầu như thoái mái chứ không ngột ngạt, yên tĩnh, phù hợp cả cho mục đích nghỉ ngơi và giải trí (vì gần chợ) nhân viên dễ thương cực kì, nhiệt tình giúp đỡ khách.",1
"Điều ấn tượng nhất về Dandelion là nhân viên rất dễ thương, nhiệt tình, vị trí cực kỳ thuận lợi để bạn tự túc đế với các điểm tham quan. Nói chung về tổng thể, mình cho Dandelion 10đ. 3 đêm tại Dandelion đã giúp cho tình cảm của mình nóng lại rất nhìu",1
