id;content
813;"Không ngờ ngay gần Angkor Wat mà có dãy quán nướng toàn khách địa phương. May mình có bạn người bản địa nên mới biết dãy quán này. 11h30 ở Siem Reap nhưng cả bọn đi xe ra đây ăn dù không vào Angkor Wat. Ngồi ăn ở phía sau quán, bàn ghế nhựa ngoài trời, gần sông rất mát. Gà nướng, cá nướng, thị heo, canh chua cá... món nào cũng ngon. Anh bạn bảo dãy nào đồ ăn các quán tương đương nhau, nhưng quán 234 là quán ruột của anh bạn nên vào ủng hộ.
Khuyến nghị bạn nào đi thăm Angkor gần trưa thì ra dãy này ăn. Đi hỏi tuktuk thì toàn bị chỉ vào quán cho khách du lịch, vừa đắt hơn vừa không ngon bằng."
822;Nói trước là mình không phải là người sành ăn. Mình nghĩ các quán bánh ở Huế như Bà Đỏ, Hàng Me... đều được nhưng cũng không khác nhau mấy. Hàng Me thì được cái gần cho bạn nào ở trong khu phố Tây hoặc ở tại các khách sạn như Century Riverside, Hương Giang... đi bộ ra đây gần. 
162;Quần thể Hoàng Cung, Wat Pho, Chùa Phật Ngọc là điểm phải đến cho người đi Bangkok lần đầu rồi. Trời nắng, nóng, xung quanh chùa toàn màu vàng nên đi thăm cũng hơi mệt. Kiến trúc chùa thì rất đẹp. Nếu bạn nào theo Phật giáo thì càng nên đi vì trong chùa có bức tượng Phật ngọc là quốc bảo của Thái lan, hàng ngày có rất nhiều người vào đảnh lễ.
268;"Chợ Đông Kinh luôn là một trong những địa điểm thu hút khách du lịch nhiều nhất ở Lạng Sơn. Chợ gồm có 3 tầng, mỗi tầng kinh doanh các mặt hàng khác nhau.
                  Tầng 1 bán đồ điện tử: tai nghe, sạc phim các loại, các loại đèn chiếu sáng hoặc băng đĩa,.. đều có thể được tìm thấy ở đây. Ngoài đồ điện tử là mặt hàng chủ yếu thì còn có một số gian hàng bán chăn, chiếu.
                  Tầng 2 bán hàng tạp hóa: Cặp, túi xách, giày dép, đồ nội y, đồ chơi cho trẻ rất đa dạng, phong phú, tha hồ lựa
                  Tầng 3 bán quần áo nam nữ già trẻ lớn bé đủ cả
                  Thế nên ai muốn mua được nhiều đồ với giá rẻ thì chợ Đông Kinh là sự lựa chọn đúng đắn đó. Ngoài ra khu vực tầng 1 và xung quanh chợ còn bán rất nhiều đồ gia dụng, đồ ăn và các loại thuốc bắc nữa."
933;"Chủ quán:
 Ưu điểm: dễ thương, vui vẻ với khách hàng
 Khuyết điểm: dụ con nít giỏi quá, làm nó đòi phụ huynh phải quay lại quán. 
Thức ăn:  
 Tươi ngon, giá rẻ. Đặc biệt là nghêu hấp sả, nghêu hấp Thái...ngon. 
Phục vụ: 
 Vui vẻ. Khi đông khách thì phục vụ hơi chậm. Không biết bây giờ đội ngũ phục vụ và bếp có được tăng đội hình lên chưa.
Vị trí: 
 Gần biển nên mát mẻ (đội ngũ phục vụ cũng nên như vậy thì khách sẽ đến nhiều hơn). Tắm biển xong, đi bộ ghé qua quán cũng ổn. "
970;Tôi thấy đây là một địa điểm cafe khá đặc biệt. Nơi đây bạn có thể thưởng thức những loại đồ uống ngon và thịnh hành trong giới trẻ. Đặc biệt là bạn có thể để lại những lời nhắn nhủ, những lời tâm sự thầm kín. Đến đây bạn có cảm giác rất ấm áp và thân thiện. View đẹp và nhân viên phục vụ rất dễ mến :)
691;"Mình thật sự rất thích khi ở tại Resort này, Mình thích nhất đó là thái độ phục vụ của đội ngủ nhân viên ở đây rất thân thiện và nhiệt tình. Ở tại đây, bạn sẽ được thư giản hoàn toàn. Từ nhà hàng của khách sạn, bạn sẽ thấy một không gian thoáng đãng của hồ bơi có hướng nhìn ra sông. Nói chung chỉ có thể nói &quot;tuyệt vời&quot;."
1009;"Khoảng 10h tối khu vực gần nhà thờ đá người ta mới bắt đầu dọn hàng ra để bán. Có rất nhiều hàng nên mình chọn đại một quán ngay đầu phố. Đồ ăn ở các hàng gần như là giống nhau, có thể khác 1,2 loại xiên gì đấy nhưng nhìn chung là giống. Các que có giá từ 10k, 15k, 20k đến 30k. 10k thì thường chỉ là một xiên nấm, rau hoặc thịt như thịt nướng bán bình thường ngoài chợ. 20k thì có thịt quấn nấm hoặc thịt quấn rau cải (4 miếng), cá nướng nhỏ thì 30k...
Mình đ 4 người ăn hết 480k mà vẫn chưa thấy no, cũng chỉ lưng lửng. Đồ ăn cũng có cảm giác không được tươi ngon cho lắm. Tuy nhiên buổi tối lạnh lạnh quây quần ăn đồ nướng nóng hổi cũng thấy khá hay ho. 
Mình cũng khuyến khích mọi người nên thử ít nhất 1 lần ăn đồ nướng ở đây để trải nghiệm!"
982;"Bánh mỳ chảo ở đây có tiếng từ lâu, ăn cũng khá vừa miệng, bánh mỳ giòn, pate thơm, không bị ngấy, giá cả cũng phải chăng, thi thoảng có event thì còn rất rẻ nữa. Hôm trước mình qua đúng dịp khuyến mại, một chảo đầy đủ, 1 xúc xích Đức thêm 1 trà chanh mà có 50k tất cả, no đã đời luôn. Khu này có khá nhiều hàng ăn vặt, không gian quán không lịch sự lắm nhưng cũng tương đối thoải mái, chỉ là thái độ phục vụ của nhân viên có vẻ hơi &quot;chảnh&quot;, không thân thiện mấy nên mình thấy hơi mất cảm tình."
682;Không khí nơi đây rất trong lành, nhân viên thân thiện, đồ ăn hơi đắt nhưng cũng tạm được. Có xe đạp miễn phí để đạp đi chơi loanh quanh các bản làng :D. Buổi tối có ca nhạc và múa sạp cũng okie :D
622;"Nếu bạn đi du lịch tham quan thì chỗ này không phù hợp vì đi lại bất tiện do nằm khá xa khu trung tâm phố cổ Hà nội. Xung quanh cũng không có nhiều nhà hàng, quán ăn. Nhưng nếu bạn đi theo kiểu gia đình nghỉ dưỡng thì rất tuyệt. Sedona có khuôn viên rộng, nhưng nếu mình không nhầm thì dãy nhà nào cũng có chỗ view ra được Hồ Tây du không phải phòng nào cũng có view đó. Gần Sedona là khu hồ sen, nếu đi vào mùa sen tháng 6-7 thì view sẽ rất đẹp.
Phòng Sedona rộng, xây dựng theo kiểu căn hộ, đầy đủ bếp, nồi, máy giặt, lò vi sóng. Khuôn viên nhiều cây, bể bơi rộng, có sân tennis, khu vui chơi cho trẻ em và bé. Ăn sáng tốt. Nhân viên từ anh bảo vệ rất thân thiện."
1525;"Yakiniku Sakura và YakiniU Gensan 90 Bùi Thị Xuân Và 149 Bùi Thị Xuân. 
                            Đây là hai quán đồ nướng Nhật ăn khá là oke bây giờ. Mình thích Sakura hơn một chút vì ăn ở đây k bh bị ám khói vào quần áo. Quán có cơm trộn, soup hải sản, soup bò kim chi, set nướng đặc biệt lòng bò ăn rất ngon."
33;Đây đơn giản là một điểm đến ta không thể bỏ qua khi tới Campuchia. Các mỹ từ đều không lột tả hết vẻ đẹp, tính đa tầng văn hóa... của một trong 7 kỳ quan thế giới cổ đại.
1005;"Nhà hàng thì mình cũng ăn hết dọc tuyến đường này rồi nhưng chỗ Hiến Thi thì ấn tượng rất tốt và độc đáo. Chưa có nhà hàng nào ân cần hỏi han khách ân cần như chỗ này. Các bác ghé qua nhớ bảo ông bà chủ cho xem vường rau sạch họ trông nữa nhé. Tuyệt vời lắm. Rau cho khách toàn rau sạch tự trồng, thực sự là ấn tượng rất mạnh, bảo sao mùa du lịch họ đông khách. Tiện đây thì cho mọi người sỗ bà chủ để khi qua Uông Bí thì đặt ăn cho tiện 0912795169.  
Định khen nữa nhưng sợ mọi người bảo mình ăn tiền quảng cáo, thôi thì chúc nhà hàng ngày càng phát đạt."
863;Quán nằm gần hồ Gươm, lượng khách vừa phải, nếu tới quán cũng rất dễ đặt một chỗ ngồi lý tưởng ở trên tầng cao (tầng 3,4..) ngồi ngoài ban công ngắm xuống thành phố, view đẹp. Đồ uống ở đây tôi không ấn tượng lắm, chủ yếu để tận hưởng không gian.
893;Quán này ở ngay mặt đường Cửa Nam, rất dễ tìm. Nhìn qua thì quán này không bắt mắt cho lắm, đến đây ăn thường phải ngồi bên ngoài quán, được cái cũng râm mát, chủ quán tương đối dễ chịu, nếu đi cả nhóm vừa ăn vừa chém gió thì đây là điểm đến khá thích hợp. Đồ ăn ở đây không phong phú lắm, có bánh mì sốt vang, bánh mì chảo (thực chất là bánh mì thịt nguội, bày trong đĩa chứ chả phải chảo, ăn cũng bình thường, vì không có nước sốt nên hơi khó nuốt), thêm mấy món ăn vặt như nem chua rán, xúc xích,... nữa. Đồ uống thì ở đây có nước đậu, trà đá, nhân trần. Giá cả khá mềm.
1390;"Cháo ếch ngày đông 😊 
              Mình chỉ thích ăn cháo vào mùa lạnh, thích cái khói cháo ""nghi ngút"" 
              Cháo ếch singapo lạ hơn những cháo khác, ếch nấu riêng, cháo nấu riêng, xong mình tự trộn vào nhau, tuỳ khẩu vị cũng tự nêm nếm độ mặn nhạt. 
              Cháo ngon, có cả bánh mỳ và quẩy ăn kèm, chỉ ko thích mỗi vị của ếch bị lấn át bởi những vị phụ quá :))
              Điểm trừ: Khách ít thì chờ hơi lâu còn khách đông thì chờ rất lâu 😅😅😅"
392;"Thung Nai kiểu kiểu Hạ Long vậy.
                  Cũng có mênh mông nước, có thuyền lênh đênh, có hang để vào đó ngắm.
                  Mình đi trong ngày nên không biết về chỗ nghỉ ở đây ra sao.
                  Ăn trưa ở chỗ Cối Xay Gió ngon miệng, mát mẻ, giá phải chăng.
                  Bến tàu có bán nhiều đồ lưu niệm và rau sạch, cá khô... Chỗ bến tàu chưa sạch sẽ lắm. "
1326;"Giờ: 7h30-10h30 
                                          Giá: 20k -70k
                                          Đây được xem là một trong những địa điểm đáng lui tới trong mùa giáng sinh năm nay. Trước mỗi mùa giáng sinh quán cafe luôn được trang trí cây thông noel cùng những hộp quà cực kỳ xinh xắn được trang trí quanh không gian quán. Hơn thế nữa quán có không gian dễ thương để khách hàng có thể thỏa mái check in. Không quan quán thì khỏi bàn cãi gì cả. Một không gian trong lành mát mẻ với 2 tầng khác nhau. Một tầng dành cho bạn bè người thân trò chuyện tán gẫu. Tầng 2 ưu ái cho các bạn ham đọc sách cũng như muốn ngắm thành phố. 
                                          
                                          Quán nằm ngay trên con đường giao thông huyết mạch nên quán ngày nào cũng tấp nập khách. Điều đáng chú ý quán thích hợp cho mọi đối tượng. Trong mùa đông giá lạnh sắp đến còn gì tuyệt hơn nhâm nhi một tách café nóng bên dòng sông Hàn thơ mộng. Không chỉ được thưởng thức cafe, bạn còn có thể mua những món hàng cực xinh xắn có tại quán. Tốt làm sao khi bạn có thể chọn lựa những món quà cho người thân yêu trong đúng dịp giáng sinh năm nay. Với những bạn yêu nhau đây sẽ là dịp tốt để tặng quà cho người yêu. Chắc chắn đây là một cách ghi điểm trong mắt người yêu đấy. Còn những ai còn độc thân còn ngần ngại gì không rủ bạn bè người thân đến đây thưởng thức hương vị mùa đông tuyệt vời này."
175;Chợ Đông Ba là chợ rất nổi tiếng về lịch sử cũng như trong văn thơ. Tuy nhiên khi đến mình ko cảm thấy có gì đặc biệt, xô bồ, đông đúc và ko sạch sẽ cho lắm. Đồ ăn ở ngoài chợ rất rẻ, nếu ăn nem lụi ngon thì ko cần phải đến các hàng bánh nổi tiếng trên mạng recommend hay trên sách du lịch, đến chợ Đông BA ăn nem lụi vừa rẻ, vừa ngon đó. Trong chợ kinh doanh các mặt hàng như bất cứ khu chợ nào: quần áo, vải vóc, hoa quả..., và đến đây bạn có thể mua vài thứ đặc trưng Huế như các loại mắm Huế và vải may áo dài, tuy nhiên có 1 điểm đặc biệt cần lưu ý là ở đây nói thách lắm, bạn phải mặc cả 1 nửa, thậm chí là 1/3, ko ngại đâu, đây là người dân ở trong Huế có dặn mình đó, nếu ko sẽ bị mua hớ, đặc biệt là quần áo và vải may áo dài. Ah vào chợ rồi bạn sẽ thấy người con gái Huế khác trong thơ văn lắm, họ cũng dữ dằn, ghê gớm tuy nhiên giọng nói đặc trưng lại rất ngọt nên mình nghe sẽ ko cảm thấy unhappy cho lắm :)
