reviews	sentiment
Taxi, vì cự ly di chuyển từ sân bay về KS và từ KS đến sân bay gần nên tài xế taxi không vui khi phục vụ!	1
Điểm tâm quá tệ không có vảiation.chọn 1 rong 2 món ăn và 1trong 2 thức uống.	1
Phòng nghỉ ít cửa sổ, tầm nhìn không được đẹp	1
toilet tệ, vòi tắm hỏng ko ra nước, giường ngủ hoi, nằm đau lưng	1
K	1
Có điều điều hòa không đưọc tốt lắm.	1
Kinh doanh nên linh hoạt hơn	1
Chủ nhà nói ồn ào, phòng không cách âm, địa điểm xa và giá khá mắc	1
Hơi xa chung tâm một chút	1
villa sealnk nên không được phục vụ bữa sáng	1
Phòng khá cũ.	1
Nội thật phong ko tốt	1
Phục vụ thờ ơ	1
phòng thiếu ánh sáng, ăn sáng nghèo nàn	1
giường dơ, mền dơ, gối hôi,...	1
Tiện nghi chưa đầy đủ, không có cầu thang máy	1
Chỗ ở không tiện nghi, phòng ốc cũ không sạch sẽ. Giá tiền hơi cao so với chất lượng.	1
Thiếu thang máy (cho người già),Thiếu nước uống (khách trả thêm)	1
Tivi không coi được.	1
Phòng hơi chật. Bữa sáng đồ ăn ngon nhưng Ko phong phú( 2 ngày mình an đều giống nhau)	1
reseption tư vấn sai cho khách ,nói là đặt phòng đã gồm ăn sáng và spa trên tầng 5 ,nhưng đến ngày hôm sau khách lên tầng 2 ăn sáng thì bắt họ trả tiền ,đến tối mình đến khách sạn hỏi thì reception mới báo là có nhầm lẫn ,hy vọng lần sau đừng xảy ra tình trạng như trên ,ảnh hưởng đến Cty mình và cả khách sạn	1
Đồ ăn sáng ít món, ko được tươi. Lúc book phòng thì tính tiền đô, lúc check in lại tính tiền Việt, về kiểm tra lại hoá đơn tiền Việt lại cao hơn. Thang máy chỉ có 1 cái và đợi rất lâu. Phòng quá nhỏ, sáng sớm quá ồn,  cách âm ko tốt.	1
Wife chậm và 22g đã hoàn toàm mất tín hiệu	1
Nhân viên rất không chuyên nghiệp, đồ ăn sáng không phong phú !!!	1
View là nhìn ra sông, bao quanh sông nhưng căn hộ thuê thì không có nhìn ra được sông. Bị khuất. So với nhiều căn hộ ở quận 2 và thậm chí ngay quận 1 thì tiện nghi không bằng. Căn hộ không có bàn chải đánh răng (nhân viên bảo đây là căn hộ không phải Hotel nên không có trang bị. Nhưng các căn hộ tôi từng ở đều trang bị cho khách. Bàn chải đánh răng có đáng bao nhiêu tiền đâu???	1
Khong dat qua mang duoc , phai len tan cho dang ky.	1
Phòng standard tiện nghi nhưng diện tích nhỏ.	1
Thang may cham	1
Co nhan vien rất de thương va co nhan vien thu 2 rat kho chiu	1
Phòng hơi nhỏ. Ga và chăn hơi bí, cảm giác vải không được thoáng cho lắm.	1
tôi không thấy thoải mái khi đến sân bay Tân sơn nhát, đường vào chật chội, làm thủ tục mất nhiều thời gian ko như ỏ Nội bài	1
- buffet sáng nghèo nàn thức ăn;- Nhân viên phục vụ tại bộ phận này cứ nhìn khách giống như đang theo dõi đối tượng;- Địa điểm dành cho đậu xe ô tô quá hẹp (chỉ đậu được 2 xe);	1
hoan toan khong duoc thay doi sau khi booking va phai tra full price for any change	1
Khong cung cap nuoc uong tu ngay thu 2.	1
khong co gi	1
Tiền bao gồm cả bữa sáng nhưng sáng xuống hỏi thì chỉ có mỗi trứng ốp la vs bánh mì, chuối thì bị dập hư. Mình ăn 1 buổi còn hôm sau thì dắt nhau ra ngoài ăn luôn. Máy nước nóng thì chập chờn lúc được lúc hư, đi vào dịp tết lạnh mà tối đó về sau khi mở nước đợi gần 2 tiếng mà nước k nóng mình phải tắm nước lạnh buốt xương. Ngày cuối 12h mới check out, tụi mình đi chơi buổi sáng đến 10h30 là về rồi nhưng khách sạn tự ý cho khách mới vào phòng mình dù đồ đạc, laptop của mình vẫn nằm nguyên trong phòng. Cách giải quyết của khách sạn là tống tụi mình qua phòng khác để tắm rửa và trả phòng trước 12h. Mình không nói gì và cũng không thái độ nhưng rất khó chịu. Tại đây có cho thuê xe nhưng giá gấp đôi chỗ khác, mà thuê xe chỗ khác thì không cho gửi qua đêm tại khách sạn. Chả biết mình đi xe máy lên thì sao nữa. (Cách khách sạn này 30m có một chỗ cho thuê xe đúng giá cả ngày lễ lẫn ngày thường khoảng 100k/xe.)	1
Có thể do thời tiết hơi lạnh nên tôi cảm thấy mền đắp không được thoải mái. Wifi vào được nhưng khá chậm,  dãy phòng cuối bị khuất sóng	1
Hình như các bạn chưa phục vụ đúng 24/24 giờ. Có lẽ do chúng tôi là những người trẻ và về khuya, sau đó hẹn bạn để ra ngoài, thì trở xuống lễ tân không tìm thấy được sự giúp đỡ. Có thể các bạn nên ghi giờ giới hạn phục vụ để chúng tôi không mất một cuộc hẹn.	1
"Khách sạn hơi xa trung tâm thành phố Đà Lạt, đi bộ mất khoảng 15"" ,tiện nghi đầy đủ, giá phòng phù hợp, ks giá bình dân. Nhân viên vui vẻ, ân cần"	1
thiết bị toilete cần sửa chữa kỹ hơn!	1
Phòng giường đôi chật hẹp tồi tànPhòng tắm hư hỏng củ kỉ nhỏ hẹp không thể nào nhỏ hơn .	1
Mình bị đổi phòng bất ngờ.	1
Có 1 phòng 3 người quá nhỏ, tivi nhỏ, không có bình đun nước nóng	1
Không có	1
Phòng ốc không như trên booking.com!	1
Anh sang qua choi ngay giuong ngu nen phai thuc som	1
Phai thanh toan tien gui xe ko giong nhu da dang tren booking	1
Không có.	1
Đồ ăn sáng của ks chưa đc ngon và bắt mắt	1
Phòng hơi nhỏ	1
Thuoc danh rang chat luong kem qua	1
Day la gop y de dong gop , k mang tinh che bai vi toi rat thich chuoi ks Novotel va muon dong gop de moi thu tot dep hon :) : Nhan vien nam truc repception mac quan ao hoi cũ , sờn , chua thuc su phu hop voi Novotel	1
Nhận phòng không đúng với phòng đã  đặt.	1
Sữa tắm và dầu gội không tốt. Đối với những khách có làn da nhạy cảm nhất định sẽ bị di ứng. Tôi đã bị và mất ngủ cả đêm. Quán bar chưa thực sự đặc sắc.	1
Giá phòng	1
1. Phòng bị mất điện nguyên đêm2. Mình ở 4 đêm thì 2,5 ngày thang máy hỏng phải cuốc bộ 4 tầng lên phòng nghỉ và 10 tầng để ăn sáng3. Thái độ cô bếp ăn sáng khó chịu4. Phòng gia đình gần 1tr/ đêm thì chỉ có điều hoà, ko có quạt, điều hoà tậm tịt nóng kinh khủng, có máy tính thì ko có cây, tiện nghi sơ sài so với giá cả	1
No complain.	1
Tầng 10 phải đi cầu thang bộ đi lên, mang theo hành lý rất khó khăn. Nước trên tầng cao rất yếu.Nhân viên khách sạn làm rơi hỏng vali nhưng không hề xin lỗi hay chịu trách nhiệm.	1
Bao ve thieu phong cach va khong chuyen nghiep trong giao tiep voi khach. Rat tiec chi voi mot cu chi nho khong tôt co the lam mat di niem tin cua du khach tai Lele	1
Ôn ao	1
Phòng có tranh vẽ chân dung dù là đẹp nhưng, buổi tối ngủ nhìn hơi sợ	1
Không có chỗ để xe máyPhòng quá thấp Sàn có vết nhô phồng lên	1
Nền gạch trong nhà vệ sinh rất trơn, nguy hiểm nếu lỡ trợt chân té.Nhân viên chưa nhiệt tình phục vụ khách hàng.Điểm tâm sáng nấu chưa ngon.	1
Nhà vệ sinh có mùi khó chịu, nhân viên nhà hàng không thân thiện	1
Phòng bí,bé,k như trong hình	1
thái độ của nhân viên phục vụ bữa sáng	1
Thang máy quá chậm. Cách âm tồi.	1
Thái độ phục vụ ở quầy ăn sáng không lịch sự. Hay to tiếng la khách du lịch khi làm gì sai .	1
Wifi yếu mặc dù cục wifi gần phòng	1
Đối diện công viên ca nhạc ồn ào	1
Tinh them Phi 2 phan tram khi thanh toan bang the Visa card .	1
Wifi ở đây rất chập chờn, lúc được lúc không nên không hài lòng lắm.	1
Phòng hay bị mùi thức ăn.	1
Nhà vệ sinh không có quạt thông gió nên rất bí và mùi	1
too noisy, too expensive, too dirty	1
Đệm lò xo nên hơi mỏi	1
Bookinh.com quảng cáo ko thực, còn quá nhiều phòng mà nói còn 1, chất lượng các phòng khác nhau nhưng lại đưa cho khách phòng tệ nhất.	1
Không bao gồm ăn sáng,không miễn phí nước suối, có bếp nấu ăn nhưng không có dụng cụ nấu..thì cũng vậy ^^	1
Nhân viên thiếu thân thiện. nói chuyện với khách quá vô duyên	1
Chăn hơi có mùi, ko được thơm.Ít lựa chọn cho buổi sáng.Dịch vụ, vui chơi giải tri tại Phong Nha hơi ít. Mình đi đúng ngày mưa nên không biết đi chơi đâu.	1
Tầng 5 có hội thảo nên rất ồn ào, âm thanh kéo bàn ghế làm mình nằm ở tầng dưới rất nhức đầu. Cơ sở vật chất của khách sạn khá cũ.	1
khách sạn cũ, đồ ăn sáng không phong phú, phòng gần phòng tạp vụ rất ồn ào vào buổi sáng	1
Khach san co mui am.	1
Máy nước nóng quá cũ , lâu lâu tự thành nước lạnh	1
lối đi lên cầu thang hơi nhỏ, dốc	1
Tôi đặt 2 phòng nhưng  1 phòng không có TV và ấm đun nước. Phòng nhỏ, vòi chậu rửa mặt hỏng nên phải hứng bằng xô rác	1
Giờ trả phòng lúc 10 giờ sáng là quá sớm. Tôi còn chưa kịp nghỉ ngơi hay đi chơi về đã phải trả phòng. Các khách sạn khác 12 giờ mới phải trả phòng.	1
Ở tận lầu 4, leo cầu thang mệt mỏi vậy mà còn không có Wifi 	1
một địa danh khá nổi tiếng về du lịch nhưng khách sạn và các dịch khác quá xoàng.	1
ô lala, đôi khi không thấy nhân viên đâu hết @@, có vẻ độ an ninh không cao lắm	1
Chăn ga còn cảm giác hơi người và mùi thuốc lá; mặc dù tôi chọn phòng không hút thuốc.	1
Địa điểm khó tìm, đang làm đường đi lại khó, khung cảnh xung quanh ko được ấn tượng	1
đường vào hơi khó kiếm, và hệ thống nước nóng không  hoạt động	1
Không biết là lần thứ mấy bị trường hợp này, đã lên booking book phòng theo ý muốn, nhưng lên đến nơi lại bị đẩy qua một khách sạn khác, nói là đang có khách đoàn ko thể đưa phòng theo ý muốn, nói chung làm ăn chụp giựt	1
Về việc xuất hóa đơn cho khách hàng.	1
-Chất lượng, diện tích và nội thất phòng rất tệ so với hình ảnh trên web.-Bữa ăn sáng ít món, chất lượng tạm.-Thái độ của nữ reception quá tệ. cách nói chuyện không thân thiện, khi khách gọi điện xuống thì dập máy rất to, thuê xe máy cho khách thì quên không trả chứng minh thư, khi khách gọi mang ra sân bay thì lại đòi tiền, mặc dù đây là lỗi của nhân viên. Thái độ rất thiếu chuyên nghiệp.	1
bữa sáng thật ngán. Không linh động trong món ăn	1
Trang tri phong don gian	1
Tang 1 khach san rat hoi vi gan bep	1
Giường chiếu Ko dc sạch sẽ như trong hình	1
He thong nuoc nong yeu cuc ky. An sang te qua	1
neu doi phong khach nen bao truoc	1
Phòng hơi nhỏ, vát xéo tạo cảm giác chật chội. Bị ảnh hưởng tiếng ồn ngoài hành lang và cầu thang.	1
Noi chung, moi thu deu ok!	1
Phòng hơi nhỏ, máy lạnh đặt ngay đầu giường hơi khó chịu.	1
Phong toi tam	1
Nen dung nuoc hoa qua tu nhien, han che su dung nuoc hoa qua dong hop.	1
Không co gi de che	1
Kinh doanh đểu, chụp giật, không thành thật với khách... Mặc dù khách sạn đã hết phòng nhưng vẫn nhận khách, sau đó bán khách qua khách sạn kế bên. Giá phòng của khách sạn kế bên chỉ 150.000 phòng, tuy nhiên chúng tôi vẫn phải trả hơn số tiền 150.000 thật là kiểu làm ăn đểu cán.	1
TV bo tri ngay loi di va rat thap, phai cui dau de tranh va cham moi khi di vao toilet	1
Cách âm chưa tốt, hơi ồn khi có xe cộ lưu thông bên ngoài	1
K chuẩn bị phòng chu đáo cho khách đã đặt trước. Chủ ks nói rằng Những thông tin trên booking chỉ là quảng cáo và tôi cảm thấy đúng như vậy	1
giá qá đắt	1
dat khach san tren booking nhung khi den khong nhan phong	1
tôi là gia đình có con nhỏ tôi đặt phòng ở đây là 2 gường đôi nhưng khi tôi đến nơi thì lại nói không có phòng 2 gường đôi như tôi đã đặt trước  và yêu cầu tôi đổi một khách sạn cùng hệ thống các bạn nghĩ đi tôi có 2 con nhỏ lại rất nhiều Dồ đạc lấy hết đồ đạc rồi chuyển khách sạn lại chuyển hết đồ đạc lên taxi 1 lần nữa rồi các bạn hiểu chuyến đi vất vả và rất mệt mỏi như thế nào tôi đề nghị các bạn đăng tin chính xác về khách sạn để tạo tiện lợi cho khách hàng đừng có treo đầu dê bán thịt chó theo kiểu đấy nữa sẽ mất lòng tin của khách hàng , cám ơn	1
:) chỉ là HN quá lạnh	1
Phòng cũ, vệ sinh kém	1
Dieu hoa va trang thiet bi cu, can thay moi dieu hoa, giuong va nem. Tolet can sua sang lai de sach se hon	1
chan nem da hoi cu	1
Wifi hơi chậm	1
Khan tam khong duoc trang va co cai bi rach. Nhung dieu nho nhat nay se lam mat diem cua ks	1
Phòng nên có cách âm tốt hơn do gần công viên và thường xuyên có nhạc mở rất to.	1
Sắp xếp phòng ban đầu không đúng với yêu cầu, wifi yếu, đồ đạc trong phòng bị hỏng mà chưa thay thế	1
ROOM cảm giác hơi chật chội	1
Máy lạnh bị chảy nước. Bồn tắm đã cũ.	1
Ko day du tien ngi cho lamVach' phong wa mỏng , co the nge thay phong ke ben. Khong dc yen tinh lam.	1
Điều hòa phả ngay giường ngủ gây khó chịu	1
Khong	1
Wifi hoi yếuAn sáng khong phong phú	1
Su nhiet tinh va men khach cua nhan vien va nhat la su le phep , chu dao cua tat ca nhan vien	1
Phòng nhỏ, nhân viên rất bất lịch sự, khách hỏi không thèm trả lời. Booking thông báo đã bao gồm ăn sáng trong tiền phòng nhưng khách sạn từ chối không phục vụ. Không bao giờ quay lại. Thanh toán trên web booking bằng thẻ khi đến khách sạn yêu cầu thanh toán thêm 3% tiền phòng. Kì nghỉ  tồi tệ vì lỡ đặt phòng tại khách sạn này.	1
Trên mạng thì ghi thông tin khách sạn 3 sao. Nhưng thực tế thì ko thấy sao nào cả. Diện tích nhỏ hơn so với việc nhìn trên ảnh. Phòng đôi chỉ có cái cửa số bé tí thông ra chỗ thang máy nên không thoáng phòng. Mình đặt phòng đôi cho 2 ng. Cuối cùng lại phải chuyển sang phòng 3 có cửa sổ với giá 460k, đây là giá quá cao so với ks không sao. 1 điều nữa mình ko hài lòng là ăn sáng chỉ có mỗi bánh mì trứng và bánh kếp. Sáng nào cũng như nhau.	1
