	Content	Sentiment
630	"Nha Trang sôi động bao nhiêu thì ngược lại Đà Lạt, thành phố trẻ hơn 100 tuổi lại như ông cụ già. Không khí và mọi hoạt động đều chậm rãi, tĩnh lặng.
                                              
                                              Khách sạn Du Parc xây dựng từ năm 1932 vẫn duy trì hoạt động của chiếc thang máy khá cổ kính. Cô lễ tân nghiêm trang nhẹ nhàng, lại cũng chậm rãi làm việc. Nội thất khách sạn từ thảm, tay nắm cửa hay chiếc máy sấy tóc đều toát lên vẻ cổ kính
                                              
                                              Thời tiết dễ chịu mát mẻ
                                              
                                              Cứ nghĩ là buồn như vậy thì không muốn quay lại nhưng hóa ra đây là thành phố mà đi rồi vẫn nhớ da diết. Chỉ muốn có cơ hội quay lại
                                              "	1
631	"- Nước chấm ốc ngon.
              - Ông chủ đàn + hát hay."	1
632	"Thời tiết Quy Nhơn quanh năm khá đẹp, khoảng thời gian cuối tháng 6 đến giữa tháng 7 nắng gắt,  
                                                                cuối tháng 10 đến tháng 11 trời mưa, ngoài ra thời tiết rất đẹp. Đẹp nhất mùa xuân, mùa thu, và dịp noel. "	1
633	Không gian rộng rãi, thoáng, view và trang trí cực đẹp. Nhân viên trẻ trung, nhiệt tình. Đồ ăn và đồ uống trang trí đẹp mắt.	1
634	Đến với Vân Đồn quý khách đã đến với vịnh Bái Tử Long xinh đẹp. Nơi đây với hàng nghìn hòn đảo lớn nhỏ, khác hẳn với Hạ Long nơi đây gồm cả đảo đất và đảo đá cùng với nhiều hang động hoang sơ chưa có sự tác động của bàn tay con người. Có rất nhiều hòn đảo đang là điểm nóng của du lịch sinh thái và trải nghiệm như Ngọc Vừng, Quan Lạn, Minh Châu, Tràng Ngọ....Đến với trung tâm huyện Vân Đồn( huyện Cái Rồng ) ta nên đi đâu, chơi những gì là một câu hỏi mà mỗi người đến đây luôn mong muốn được biết. Về cảnh quan bạn có thể thăm thiền viện Trúc Lâm Giác Tâm ( chùa Cái Bầu ), có thể ghé đền Cặp tiên hay đi thăm quan vườn cam Vạn Yên, thăm khu du lịch Bãi dài để lưu lại những hình ảnh đẹp mà các đôi chụp hình luôn chọn cho mình để lưu lại giây phút hạnh phú của riêng mình.... Chơi gì vào buổi tối? Bạn có thể tham gia tour câu cá của các đơn vị dl nơi đây, có thể thư giãn đôi chút với dịch vụ tẩm quất cổ truyền của hội người mù Vân Đồn, qua bar Linh Huyền ngay cảng Cái Rồng để nghe nhạc và nhâm nhi vài chén cũng như vài bài karaoke để tận hưởng không khí đặc trưng nơi đây. Một điều mà các bạn trẻ rất thích đó là giây phút thư giãn tại một quán Trà Đá Ghi Ta của mr Bình ngay Quảng Trường ( sân vận động cũ ) Vân Đồn. Đây là nơi hội tụ những bạn trẻ yêu nhạc, những đàn anh đàn chị yêu nhạc của Vân Đồn và cũng là nơi chắp cánh ước mơ cho bao bạn trẻ muốn trở thành những người thành đạt trong nghề nhạc.  Nghỉ ở đâu? Đây cũng là một câu hỏi mà khách hàng cần khi đến đây. Có rất nhiều khách sạn trên tuyến trung tâm Vân Đồn, nếu bạn trọn nghỉ dưỡng yên bình bạn có thể chọn khu nghỉ Bãi dài của mr Quyết hay khu ATI Việt Mỹ. Nghỉ bình dân khu Bãi Dài có Thái Hoàng, Vương Quân. Nếu bạn trọn là điểm dừng chân trước khi đi các tuyến đảo Cô Tô, Quan Lạn, Minh Châu... thì bạn hãy chọn những nhà nghỉ ngay cảng Cái Rồng như Tuấn Ngọc, Vân Đồn, Việt Linh, May, Hồng Ngọc... Ăn gì? Bạn có thể chọn cách ăn bình dân nhưng quá chuẩn tại Vân Đồn như ăn Sáng Hải Sản tại quá Cơm Gia Đình ngay ngã 3 Vân Đồn. Tại Quán này phục vụ cả cơm văn phòng 30k một xuất và các món bình dân khác cho các bạn trước khi lên đường ra đảo. Quán Nam Cháy với món đặc trưng Cá Đuối, Cá Ba Gai nấu kiểu lẩu chuối đậu. Các nhà hàng có thể đặt cơm cho khách khi đi đoàn đông như Tuấn Ngọc Hotel Cảng Cái Rồng, Tuyết Tuyết gần Đập Mắt Rồng, Kim Liên, Tuyết Phấn....Hãy dừng chân để khởi động cùng các dịch vụ khám phá biển đảo cùng Ngư Dân của Vân Hải Xanh trên tuyến Quan Lạn Minh Châu, BBQ, Lửa Trại, Khám Phá biển đảo, nghỉ dưỡng, Thăm cácvđiểm chụp ảnh đẹp như đồi cát trắng Hoa Sim, đồi cát Pha Lê, Bãi Cồn Khơi, Bãi Sơn Hào, Bãi Minh Châu, Cồn Chân Tiên, Bãi Đá Trời, Hòn Đá Xoay, Đầu Ông Phỗng, Khám phá Sông Mang, Bãi Ông Thiên Lôi, Bàn Cờ Tiên và rất nhiều những bãi biển những cảnh quan tuyệt vời nơi tuyến Vân Đồn, Quan Lạn, Minh Châu....này.	1
635	Phòng có sàn gỗ, thiết kế xinh xắn, gọn gàng.	1
636	"Đến Hà Giang vào dịp Tết 2012, thực sự tôi đã được trải nghiệm 1 cái Tết đặc biệt của đồng bào dân tộc phía Bắc, những điều mà trước đây tôi chỉ được xem qua hình ảnh.
                                              Mặc dù đi tour 4 ngày 3 đêm, nhưng công ty tổ chức tour và tour guide đã làm cho cả đoàn ko chê được vào điều gì. Và cả đoàn đã có được những khoảnh khắc đẹp từ mẹ thiên nhiên, có lẽ chỉ được thấy 1 lần trong đời.
                                              Các địa danh tại Hà Giang chỉ cần google là ra cả loạt, nhưng phải đến tận nơi mới cảm nhận được vẻ hùng vĩ thực sự của mảnh đất này. Mã Pì Lèng có lẽ là nơi gây ấn tượng mạnh nhất với bản thân tôi. Quá đỗi hùng vĩ. Đứng trên đỉnh Mã Pì Lèng nhìn ra xung quanh, trong lòng thấy tự hào về đất nước VN vô cùng.
                                              
                                              Đường vào ngôi nhà quay bộ phim &quot;Chuyện của Pao&quot; đẹp tinh khôi dưới lớp sương mù le lói ánh nắng. Chúng tôi được ăn thử món mèn mén (ngô xay), thực phẩm chính của người dân tộc tại Hà Giang. Nguời dân tộc đều mời rượu khách đến nhà, nhưng Tour Guide đã dặn kỹ càng là ko được uống, vì đã uống phải uống tới say, ko về được. Giống như những anh dân tộc, cứ uống rượu say là lăn ra bất kỳ đâu để ngủ.
                                              
                                              Dinh thự của vua Mèo nguy nga. Nằm giữa 1 thung lũng mát mẻ, ngôi nhà được xây bằng đá lại càng thêm vẻ lành lạnh. 
                                              
                                              Cột cờ Lũng Cú, điểm cực Bắc của tổ quốc. Leo mấy trăm bậc thang lên đến nơi, lòng tự hào dân tộc lại càng trỗi dậy hơn. Trên đuờng đi đến cột cờ, cả đoàn chúng tôi được chứng kiến 1 biển mây bồng bềnh như tiên cảnh. Tour guide còn nói chưa bao h thấy cảnh như vậy. Có lẽ chuyến đi này thực sự may mắn với cả đoàn.
                                              
                                              Những phong tục như bắt vợ, cả đoàn chúng tôi cũng đã được chứng kiến. Cháo ấu tẩu, một món ăn nổi tiếng nhưng dịp tết phải đi bộ cả đoạn đường dài mới tìm được 1 nhà bán - ngăm ngăm đắng nhưng lại thích hợp trong thời tiết lạnh.
                                              
                                              Tây Bắc Việt Nam quá hùng vĩ và rất rất đẹp. Chắc chắn tôi sẽ quay lại nơi này 1 lần nữa."	1
637	Phòng rộng, đẹp. Bể bơi rộng, đẹp. Có chỗ chơi cho trẻ em	1
638	Tầng 1 thì bán rất nhiều thứ khác nhau	1
639	Một điểm mà bạn không thể không bỏ qua khi đến với thành phố này	1
640	"- Không gian rộng, thoáng.
              - Chỗ rửa tay sạch sẽ.
              - Lên đồ nhanh cho món chủ đạo Bánh tráng cuốn thịt heo."	1
641	Phục vụ ở đây khá nhanh, lại còn được miễn phí trà đá nữa.	1
642	Không gian thoáng đãng sạch sẽ, xứng đáng là một điểm đến không thể bỏ qua khi bạn đến thăm Singapore.	1
643	Rất rộng	1
644	Quán rộng, đẹp, view tốt.	1
645	"Gần khu trung tâm
              Có bể bơi
              Sân vườn mát mẻ
              "	1
646	Khung cảnh đổ nát nhưng rất hoành tráng	1
647	Ếch dai, thơm ngon. Cháo rền.	1
648	Menu đa dạng lắm. Không gian thoáng mát, thoải mái	1
649	Đồ ăn ngon nhiều món để lựa, giá cũng khá ok, không mắc, đồ nướng rất ngon. Đường dễ tìm, đi đông người khá lợi	1
650	Quán trang trí tinh tế, dễ thương. Đồ uống ngon và đẹp mắt	1
651	Ngon mà rẻ. Cô chú chủ quán rất nhiệt tình và nhanh nhẹn	1
652	Giá cả phải chăng vừa túi tiền sinh viên, nhân viên phục vụ cực kỳ nhiệt tình...	1
653	Món ăn rất đậm chất núi rừng. 	1
654	"Không gian ngoài trời rộng rãi, cực kì thoáng mát, được decor khá ""chill"" cùng những chiếc gối ôm nhiều màu sắc"	1
655	Ngồi vỉa hè rất thoáng, ngắm đường phố rất thích. Cô bán hàng rất vui tính, thân thiện, chu đáo. 	1
